,board_id,root_hash,solution_id,size,difficulty,missing_cells,puzzle_grid,solution_grid
372,S4_hard_60abe3b08fcdcda6,60abe3b08fcdcda6,1324243142133142,4,hard,11,"[[1, 0, 2, 0], [0, 0, 0, 0], [4, 0, 0, 3], [0, 0, 0, 2]]","[[1, 3, 2, 4], [2, 4, 3, 1], [4, 2, 1, 3], [3, 1, 4, 2]]"
373,S4_medium_60abe3b08fcdcda6,60abe3b08fcdcda6,1324243142133142,4,medium,8,"[[1, 0, 2, 4], [2, 4, 0, 0], [4, 0, 0, 3], [0, 0, 0, 2]]","[[1, 3, 2, 4], [2, 4, 3, 1], [4, 2, 1, 3], [3, 1, 4, 2]]"
374,S4_easy_60abe3b08fcdcda6,60abe3b08fcdcda6,1324243142133142,4,easy,6,"[[1, 3, 2, 4], [2, 4, 0, 1], [4, 0, 0, 3], [0, 0, 0, 2]]","[[1, 3, 2, 4], [2, 4, 3, 1], [4, 2, 1, 3], [3, 1, 4, 2]]"
375,S4_hard_57b7f72856101efe,57b7f72856101efe,3124421314322341,4,hard,11,"[[0, 1, 0, 0], [0, 0, 0, 3], [0, 4, 0, 2], [0, 0, 4, 0]]","[[3, 1, 2, 4], [4, 2, 1, 3], [1, 4, 3, 2], [2, 3, 4, 1]]"
376,S4_medium_57b7f72856101efe,57b7f72856101efe,3124421314322341,4,medium,8,"[[3, 1, 2, 4], [0, 0, 0, 3], [0, 4, 0, 2], [0, 0, 4, 0]]","[[3, 1, 2, 4], [4, 2, 1, 3], [1, 4, 3, 2], [2, 3, 4, 1]]"
377,S4_easy_57b7f72856101efe,57b7f72856101efe,3124421314322341,4,easy,6,"[[3, 1, 2, 4], [4, 0, 0, 3], [0, 4, 0, 2], [0, 0, 4, 1]]","[[3, 1, 2, 4], [4, 2, 1, 3], [1, 4, 3, 2], [2, 3, 4, 1]]"
378,S4_hard_07f79a685c686c7e,07f79a685c686c7e,1342423131242413,4,hard,11,"[[0, 3, 4, 0], [4, 0, 0, 0], [0, 0, 0, 0], [0, 0, 1, 3]]","[[1, 3, 4, 2], [4, 2, 3, 1], [3, 1, 2, 4], [2, 4, 1, 3]]"
379,S4_medium_07f79a685c686c7e,07f79a685c686c7e,1342423131242413,4,medium,8,"[[1, 3, 4, 0], [4, 0, 0, 1], [0, 0, 0, 4], [0, 0, 1, 3]]","[[1, 3, 4, 2], [4, 2, 3, 1], [3, 1, 2, 4], [2, 4, 1, 3]]"
380,S4_easy_07f79a685c686c7e,07f79a685c686c7e,1342423131242413,4,easy,6,"[[1, 3, 4, 0], [4, 0, 3, 1], [0, 0, 0, 4], [2, 0, 1, 3]]","[[1, 3, 4, 2], [4, 2, 3, 1], [3, 1, 2, 4], [2, 4, 1, 3]]"
381,S4_hard_23794b2936186213,23794b2936186213,1234432131422413,4,hard,11,"[[1, 0, 0, 0], [0, 0, 2, 0], [0, 1, 0, 0], [0, 4, 0, 3]]","[[1, 2, 3, 4], [4, 3, 2, 1], [3, 1, 4, 2], [2, 4, 1, 3]]"
382,S4_medium_23794b2936186213,23794b2936186213,1234432131422413,4,medium,8,"[[1, 0, 0, 4], [0, 3, 2, 0], [3, 1, 0, 0], [0, 4, 0, 3]]","[[1, 2, 3, 4], [4, 3, 2, 1], [3, 1, 4, 2], [2, 4, 1, 3]]"
383,S4_easy_23794b2936186213,23794b2936186213,1234432131422413,4,easy,6,"[[1, 2, 3, 4], [0, 3, 2, 0], [3, 1, 0, 0], [0, 4, 0, 3]]","[[1, 2, 3, 4], [4, 3, 2, 1], [3, 1, 4, 2], [2, 4, 1, 3]]"
384,S4_hard_b3337604c7d6ea44,b3337604c7d6ea44,4132234114233214,4,hard,11,"[[0, 1, 0, 2], [0, 0, 0, 0], [0, 4, 0, 0], [0, 2, 0, 4]]","[[4, 1, 3, 2], [2, 3, 4, 1], [1, 4, 2, 3], [3, 2, 1, 4]]"
385,S4_medium_b3337604c7d6ea44,b3337604c7d6ea44,4132234114233214,4,medium,8,"[[0, 1, 3, 2], [2, 0, 0, 0], [0, 4, 2, 0], [0, 2, 0, 4]]","[[4, 1, 3, 2], [2, 3, 4, 1], [1, 4, 2, 3], [3, 2, 1, 4]]"
386,S4_easy_b3337604c7d6ea44,b3337604c7d6ea44,4132234114233214,4,easy,6,"[[0, 1, 3, 2], [2, 0, 0, 0], [0, 4, 2, 3], [0, 2, 1, 4]]","[[4, 1, 3, 2], [2, 3, 4, 1], [1, 4, 2, 3], [3, 2, 1, 4]]"
387,S4_hard_83fb7084516f2478,83fb7084516f2478,1243432134122134,4,hard,11,"[[1, 0, 0, 3], [4, 0, 2, 0], [0, 0, 0, 0], [0, 0, 3, 0]]","[[1, 2, 4, 3], [4, 3, 2, 1], [3, 4, 1, 2], [2, 1, 3, 4]]"
388,S4_medium_83fb7084516f2478,83fb7084516f2478,1243432134122134,4,medium,8,"[[1, 0, 0, 3], [4, 0, 2, 0], [0, 4, 1, 0], [2, 0, 3, 0]]","[[1, 2, 4, 3], [4, 3, 2, 1], [3, 4, 1, 2], [2, 1, 3, 4]]"
389,S4_easy_83fb7084516f2478,83fb7084516f2478,1243432134122134,4,easy,6,"[[1, 0, 0, 3], [4, 0, 2, 0], [0, 4, 1, 2], [2, 0, 3, 4]]","[[1, 2, 4, 3], [4, 3, 2, 1], [3, 4, 1, 2], [2, 1, 3, 4]]"
390,S4_hard_c985545a254b02c3,c985545a254b02c3,3214413214232341,4,hard,11,"[[3, 2, 0, 0], [0, 1, 0, 0], [0, 0, 2, 0], [0, 0, 4, 0]]","[[3, 2, 1, 4], [4, 1, 3, 2], [1, 4, 2, 3], [2, 3, 4, 1]]"
391,S4_medium_c985545a254b02c3,c985545a254b02c3,3214413214232341,4,medium,8,"[[3, 2, 0, 4], [0, 1, 0, 2], [0, 0, 2, 0], [2, 0, 4, 0]]","[[3, 2, 1, 4], [4, 1, 3, 2], [1, 4, 2, 3], [2, 3, 4, 1]]"
392,S4_easy_c985545a254b02c3,c985545a254b02c3,3214413214232341,4,easy,6,"[[3, 2, 1, 4], [0, 1, 0, 2], [0, 0, 2, 0], [2, 0, 4, 1]]","[[3, 2, 1, 4], [4, 1, 3, 2], [1, 4, 2, 3], [2, 3, 4, 1]]"
393,S4_hard_b64df592631fa914,b64df592631fa914,3241142343122134,4,hard,11,"[[0, 2, 0, 0], [0, 0, 0, 3], [4, 0, 1, 2], [0, 0, 0, 0]]","[[3, 2, 4, 1], [1, 4, 2, 3], [4, 3, 1, 2], [2, 1, 3, 4]]"
394,S4_medium_b64df592631fa914,b64df592631fa914,3241142343122134,4,medium,8,"[[0, 2, 0, 0], [1, 0, 0, 3], [4, 0, 1, 2], [2, 0, 0, 4]]","[[3, 2, 4, 1], [1, 4, 2, 3], [4, 3, 1, 2], [2, 1, 3, 4]]"
395,S4_easy_b64df592631fa914,b64df592631fa914,3241142343122134,4,easy,6,"[[0, 2, 4, 0], [1, 0, 0, 3], [4, 0, 1, 2], [2, 1, 0, 4]]","[[3, 2, 4, 1], [1, 4, 2, 3], [4, 3, 1, 2], [2, 1, 3, 4]]"
396,S4_hard_c4ec8fc274757da6,c4ec8fc274757da6,3124241342311342,4,hard,11,"[[0, 0, 0, 4], [0, 0, 0, 3], [0, 2, 0, 0], [0, 3, 0, 2]]","[[3, 1, 2, 4], [2, 4, 1, 3], [4, 2, 3, 1], [1, 3, 4, 2]]"
397,S4_medium_c4ec8fc274757da6,c4ec8fc274757da6,3124241342311342,4,medium,8,"[[0, 0, 0, 4], [0, 0, 0, 3], [0, 2, 3, 1], [0, 3, 4, 2]]","[[3, 1, 2, 4], [2, 4, 1, 3], [4, 2, 3, 1], [1, 3, 4, 2]]"
398,S4_easy_c4ec8fc274757da6,c4ec8fc274757da6,3124241342311342,4,easy,6,"[[0, 0, 0, 4], [0, 0, 0, 3], [4, 2, 3, 1], [1, 3, 4, 2]]","[[3, 1, 2, 4], [2, 4, 1, 3], [4, 2, 3, 1], [1, 3, 4, 2]]"
399,S4_hard_3cc694fda21d75a1,3cc694fda21d75a1,1243342141322314,4,hard,11,"[[1, 2, 0, 3], [0, 0, 0, 0], [4, 0, 0, 0], [0, 3, 0, 0]]","[[1, 2, 4, 3], [3, 4, 2, 1], [4, 1, 3, 2], [2, 3, 1, 4]]"
400,S4_medium_3cc694fda21d75a1,3cc694fda21d75a1,1243342141322314,4,medium,8,"[[1, 2, 4, 3], [0, 0, 0, 0], [4, 0, 0, 0], [0, 3, 1, 4]]","[[1, 2, 4, 3], [3, 4, 2, 1], [4, 1, 3, 2], [2, 3, 1, 4]]"
401,S4_easy_3cc694fda21d75a1,3cc694fda21d75a1,1243342141322314,4,easy,6,"[[1, 2, 4, 3], [0, 0, 0, 0], [4, 1, 3, 0], [0, 3, 1, 4]]","[[1, 2, 4, 3], [3, 4, 2, 1], [4, 1, 3, 2], [2, 3, 1, 4]]"
402,S4_hard_647ac9d0ef04175c,647ac9d0ef04175c,2134342143121243,4,hard,11,"[[2, 0, 0, 4], [0, 0, 2, 0], [4, 0, 0, 0], [0, 0, 0, 3]]","[[2, 1, 3, 4], [3, 4, 2, 1], [4, 3, 1, 2], [1, 2, 4, 3]]"
403,S4_medium_647ac9d0ef04175c,647ac9d0ef04175c,2134342143121243,4,medium,8,"[[2, 1, 0, 4], [3, 4, 2, 0], [4, 0, 0, 0], [0, 0, 0, 3]]","[[2, 1, 3, 4], [3, 4, 2, 1], [4, 3, 1, 2], [1, 2, 4, 3]]"
404,S4_easy_647ac9d0ef04175c,647ac9d0ef04175c,2134342143121243,4,easy,6,"[[2, 1, 0, 4], [3, 4, 2, 0], [4, 0, 0, 2], [0, 0, 4, 3]]","[[2, 1, 3, 4], [3, 4, 2, 1], [4, 3, 1, 2], [1, 2, 4, 3]]"
405,S4_hard_680d5604f1d57f45,680d5604f1d57f45,4321214312343412,4,hard,11,"[[0, 0, 2, 0], [0, 0, 0, 3], [1, 0, 0, 0], [3, 0, 0, 2]]","[[4, 3, 2, 1], [2, 1, 4, 3], [1, 2, 3, 4], [3, 4, 1, 2]]"
406,S4_medium_680d5604f1d57f45,680d5604f1d57f45,4321214312343412,4,medium,8,"[[0, 0, 2, 0], [0, 1, 0, 3], [1, 0, 3, 0], [3, 4, 0, 2]]","[[4, 3, 2, 1], [2, 1, 4, 3], [1, 2, 3, 4], [3, 4, 1, 2]]"
407,S4_easy_680d5604f1d57f45,680d5604f1d57f45,4321214312343412,4,easy,6,"[[4, 0, 2, 0], [0, 1, 0, 3], [1, 2, 3, 0], [3, 4, 0, 2]]","[[4, 3, 2, 1], [2, 1, 4, 3], [1, 2, 3, 4], [3, 4, 1, 2]]"
408,S4_hard_2452cad6b0a188a5,2452cad6b0a188a5,1234432121433412,4,hard,11,"[[0, 0, 0, 4], [0, 0, 2, 0], [0, 1, 4, 0], [3, 0, 0, 0]]","[[1, 2, 3, 4], [4, 3, 2, 1], [2, 1, 4, 3], [3, 4, 1, 2]]"
409,S4_medium_2452cad6b0a188a5,2452cad6b0a188a5,1234432121433412,4,medium,8,"[[0, 0, 3, 4], [0, 3, 2, 0], [0, 1, 4, 0], [3, 4, 0, 0]]","[[1, 2, 3, 4], [4, 3, 2, 1], [2, 1, 4, 3], [3, 4, 1, 2]]"
410,S4_easy_2452cad6b0a188a5,2452cad6b0a188a5,1234432121433412,4,easy,6,"[[0, 0, 3, 4], [0, 3, 2, 0], [2, 1, 4, 0], [3, 4, 1, 0]]","[[1, 2, 3, 4], [4, 3, 2, 1], [2, 1, 4, 3], [3, 4, 1, 2]]"
411,S4_hard_7a0de94f8dfee9b1,7a0de94f8dfee9b1,3124421324311342,4,hard,11,"[[3, 0, 0, 0], [0, 2, 0, 3], [0, 0, 0, 0], [1, 0, 4, 0]]","[[3, 1, 2, 4], [4, 2, 1, 3], [2, 4, 3, 1], [1, 3, 4, 2]]"
412,S4_medium_7a0de94f8dfee9b1,7a0de94f8dfee9b1,3124421324311342,4,medium,8,"[[3, 0, 0, 0], [0, 2, 1, 3], [0, 0, 0, 1], [1, 0, 4, 2]]","[[3, 1, 2, 4], [4, 2, 1, 3], [2, 4, 3, 1], [1, 3, 4, 2]]"
413,S4_easy_7a0de94f8dfee9b1,7a0de94f8dfee9b1,3124421324311342,4,easy,6,"[[3, 0, 0, 0], [4, 2, 1, 3], [2, 0, 0, 1], [1, 0, 4, 2]]","[[3, 1, 2, 4], [4, 2, 1, 3], [2, 4, 3, 1], [1, 3, 4, 2]]"
414,S4_hard_f259d9dd703a0229,f259d9dd703a0229,4132324124131324,4,hard,11,"[[0, 0, 0, 0], [3, 0, 0, 1], [2, 4, 0, 0], [0, 3, 0, 0]]","[[4, 1, 3, 2], [3, 2, 4, 1], [2, 4, 1, 3], [1, 3, 2, 4]]"
415,S4_medium_f259d9dd703a0229,f259d9dd703a0229,4132324124131324,4,medium,8,"[[0, 0, 3, 0], [3, 2, 4, 1], [2, 4, 0, 0], [0, 3, 0, 0]]","[[4, 1, 3, 2], [3, 2, 4, 1], [2, 4, 1, 3], [1, 3, 2, 4]]"
416,S4_easy_f259d9dd703a0229,f259d9dd703a0229,4132324124131324,4,easy,6,"[[0, 0, 3, 2], [3, 2, 4, 1], [2, 4, 0, 3], [0, 3, 0, 0]]","[[4, 1, 3, 2], [3, 2, 4, 1], [2, 4, 1, 3], [1, 3, 2, 4]]"
417,S4_hard_c2a2b79cca315e42,c2a2b79cca315e42,3214412314322341,4,hard,11,"[[3, 2, 1, 0], [0, 0, 0, 0], [0, 4, 0, 2], [0, 0, 0, 0]]","[[3, 2, 1, 4], [4, 1, 2, 3], [1, 4, 3, 2], [2, 3, 4, 1]]"
418,S4_medium_c2a2b79cca315e42,c2a2b79cca315e42,3214412314322341,4,medium,8,"[[3, 2, 1, 0], [4, 0, 0, 0], [0, 4, 0, 2], [0, 0, 4, 1]]","[[3, 2, 1, 4], [4, 1, 2, 3], [1, 4, 3, 2], [2, 3, 4, 1]]"
419,S4_easy_c2a2b79cca315e42,c2a2b79cca315e42,3214412314322341,4,easy,6,"[[3, 2, 1, 0], [4, 0, 0, 3], [1, 4, 0, 2], [0, 0, 4, 1]]","[[3, 2, 1, 4], [4, 1, 2, 3], [1, 4, 3, 2], [2, 3, 4, 1]]"
420,S4_hard_f59f083452a01c67,f59f083452a01c67,3421213412434312,4,hard,11,"[[0, 0, 2, 0], [0, 1, 0, 0], [0, 0, 4, 3], [4, 0, 0, 0]]","[[3, 4, 2, 1], [2, 1, 3, 4], [1, 2, 4, 3], [4, 3, 1, 2]]"
421,S4_medium_f59f083452a01c67,f59f083452a01c67,3421213412434312,4,medium,8,"[[0, 4, 2, 1], [0, 1, 0, 0], [0, 0, 4, 3], [4, 0, 1, 0]]","[[3, 4, 2, 1], [2, 1, 3, 4], [1, 2, 4, 3], [4, 3, 1, 2]]"
422,S4_easy_f59f083452a01c67,f59f083452a01c67,3421213412434312,4,easy,6,"[[0, 4, 2, 1], [0, 1, 0, 0], [1, 2, 4, 3], [4, 0, 1, 0]]","[[3, 4, 2, 1], [2, 1, 3, 4], [1, 2, 4, 3], [4, 3, 1, 2]]"
423,S4_hard_b165e113e70abc8f,b165e113e70abc8f,3421123443122143,4,hard,11,"[[0, 0, 0, 0], [0, 0, 0, 4], [4, 0, 1, 0], [2, 0, 0, 3]]","[[3, 4, 2, 1], [1, 2, 3, 4], [4, 3, 1, 2], [2, 1, 4, 3]]"
424,S4_medium_b165e113e70abc8f,b165e113e70abc8f,3421123443122143,4,medium,8,"[[0, 0, 0, 0], [0, 0, 0, 4], [4, 3, 1, 0], [2, 1, 4, 3]]","[[3, 4, 2, 1], [1, 2, 3, 4], [4, 3, 1, 2], [2, 1, 4, 3]]"
425,S4_easy_b165e113e70abc8f,b165e113e70abc8f,3421123443122143,4,easy,6,"[[0, 4, 0, 0], [0, 0, 3, 4], [4, 3, 1, 0], [2, 1, 4, 3]]","[[3, 4, 2, 1], [1, 2, 3, 4], [4, 3, 1, 2], [2, 1, 4, 3]]"
426,S4_hard_54f1b09ed8f8f144,54f1b09ed8f8f144,4123321424311342,4,hard,11,"[[0, 0, 2, 3], [0, 2, 0, 0], [0, 4, 0, 1], [0, 0, 0, 0]]","[[4, 1, 2, 3], [3, 2, 1, 4], [2, 4, 3, 1], [1, 3, 4, 2]]"
427,S4_medium_54f1b09ed8f8f144,54f1b09ed8f8f144,4123321424311342,4,medium,8,"[[0, 0, 2, 3], [0, 2, 1, 0], [0, 4, 0, 1], [0, 3, 4, 0]]","[[4, 1, 2, 3], [3, 2, 1, 4], [2, 4, 3, 1], [1, 3, 4, 2]]"
428,S4_easy_54f1b09ed8f8f144,54f1b09ed8f8f144,4123321424311342,4,easy,6,"[[0, 0, 2, 3], [0, 2, 1, 4], [0, 4, 0, 1], [1, 3, 4, 0]]","[[4, 1, 2, 3], [3, 2, 1, 4], [2, 4, 3, 1], [1, 3, 4, 2]]"
429,S4_hard_7f2a8e425d5bae10,7f2a8e425d5bae10,3142243142131324,4,hard,11,"[[3, 0, 0, 0], [0, 0, 0, 0], [4, 0, 0, 3], [0, 3, 2, 0]]","[[3, 1, 4, 2], [2, 4, 3, 1], [4, 2, 1, 3], [1, 3, 2, 4]]"
430,S4_medium_7f2a8e425d5bae10,7f2a8e425d5bae10,3142243142131324,4,medium,8,"[[3, 0, 4, 0], [0, 0, 0, 1], [4, 2, 0, 3], [0, 3, 2, 0]]","[[3, 1, 4, 2], [2, 4, 3, 1], [4, 2, 1, 3], [1, 3, 2, 4]]"
431,S4_easy_7f2a8e425d5bae10,7f2a8e425d5bae10,3142243142131324,4,easy,6,"[[3, 0, 4, 2], [0, 4, 0, 1], [4, 2, 0, 3], [0, 3, 2, 0]]","[[3, 1, 4, 2], [2, 4, 3, 1], [4, 2, 1, 3], [1, 3, 2, 4]]"
432,S4_hard_8abd475132ca755c,8abd475132ca755c,1423231432414132,4,hard,11,"[[0, 4, 0, 3], [2, 0, 0, 0], [0, 2, 4, 0], [0, 0, 0, 0]]","[[1, 4, 2, 3], [2, 3, 1, 4], [3, 2, 4, 1], [4, 1, 3, 2]]"
433,S4_medium_8abd475132ca755c,8abd475132ca755c,1423231432414132,4,medium,8,"[[0, 4, 0, 3], [2, 3, 0, 0], [0, 2, 4, 0], [4, 0, 0, 2]]","[[1, 4, 2, 3], [2, 3, 1, 4], [3, 2, 4, 1], [4, 1, 3, 2]]"
434,S4_easy_8abd475132ca755c,8abd475132ca755c,1423231432414132,4,easy,6,"[[0, 4, 0, 3], [2, 3, 0, 4], [0, 2, 4, 1], [4, 0, 0, 2]]","[[1, 4, 2, 3], [2, 3, 1, 4], [3, 2, 4, 1], [4, 1, 3, 2]]"
435,S4_hard_3bf272c5a7fd9ed1,3bf272c5a7fd9ed1,2314412314323241,4,hard,11,"[[0, 0, 0, 4], [4, 0, 0, 0], [1, 0, 3, 0], [0, 2, 0, 0]]","[[2, 3, 1, 4], [4, 1, 2, 3], [1, 4, 3, 2], [3, 2, 4, 1]]"
436,S4_medium_3bf272c5a7fd9ed1,3bf272c5a7fd9ed1,2314412314323241,4,medium,8,"[[0, 0, 0, 4], [4, 0, 0, 3], [1, 0, 3, 0], [0, 2, 4, 1]]","[[2, 3, 1, 4], [4, 1, 2, 3], [1, 4, 3, 2], [3, 2, 4, 1]]"
437,S4_easy_3bf272c5a7fd9ed1,3bf272c5a7fd9ed1,2314412314323241,4,easy,6,"[[2, 0, 0, 4], [4, 0, 2, 3], [1, 0, 3, 0], [0, 2, 4, 1]]","[[2, 3, 1, 4], [4, 1, 2, 3], [1, 4, 3, 2], [3, 2, 4, 1]]"
438,S4_hard_1713beb5a96bf490,1713beb5a96bf490,2341143241233214,4,hard,11,"[[2, 0, 0, 0], [0, 0, 3, 0], [0, 1, 0, 0], [3, 0, 1, 0]]","[[2, 3, 4, 1], [1, 4, 3, 2], [4, 1, 2, 3], [3, 2, 1, 4]]"
439,S4_medium_1713beb5a96bf490,1713beb5a96bf490,2341143241233214,4,medium,8,"[[2, 0, 0, 1], [1, 0, 3, 2], [0, 1, 0, 0], [3, 0, 1, 0]]","[[2, 3, 4, 1], [1, 4, 3, 2], [4, 1, 2, 3], [3, 2, 1, 4]]"
440,S4_easy_1713beb5a96bf490,1713beb5a96bf490,2341143241233214,4,easy,6,"[[2, 0, 4, 1], [1, 0, 3, 2], [4, 1, 0, 0], [3, 0, 1, 0]]","[[2, 3, 4, 1], [1, 4, 3, 2], [4, 1, 2, 3], [3, 2, 1, 4]]"
441,S4_hard_afe39a47647e5aa4,afe39a47647e5aa4,3142241313244231,4,hard,11,"[[0, 0, 0, 0], [0, 4, 0, 3], [0, 3, 0, 4], [0, 2, 0, 0]]","[[3, 1, 4, 2], [2, 4, 1, 3], [1, 3, 2, 4], [4, 2, 3, 1]]"
442,S4_medium_afe39a47647e5aa4,afe39a47647e5aa4,3142241313244231,4,medium,8,"[[3, 0, 0, 2], [0, 4, 0, 3], [0, 3, 2, 4], [0, 2, 0, 0]]","[[3, 1, 4, 2], [2, 4, 1, 3], [1, 3, 2, 4], [4, 2, 3, 1]]"
443,S4_easy_afe39a47647e5aa4,afe39a47647e5aa4,3142241313244231,4,easy,6,"[[3, 0, 0, 2], [2, 4, 0, 3], [0, 3, 2, 4], [0, 2, 0, 1]]","[[3, 1, 4, 2], [2, 4, 1, 3], [1, 3, 2, 4], [4, 2, 3, 1]]"
444,S4_hard_80adb303d57b2b4b,80adb303d57b2b4b,1423321423414132,4,hard,11,"[[1, 0, 0, 0], [0, 2, 0, 4], [0, 0, 0, 1], [0, 0, 0, 2]]","[[1, 4, 2, 3], [3, 2, 1, 4], [2, 3, 4, 1], [4, 1, 3, 2]]"
445,S4_medium_80adb303d57b2b4b,80adb303d57b2b4b,1423321423414132,4,medium,8,"[[1, 0, 0, 0], [0, 2, 0, 4], [2, 0, 0, 1], [4, 0, 3, 2]]","[[1, 4, 2, 3], [3, 2, 1, 4], [2, 3, 4, 1], [4, 1, 3, 2]]"
446,S4_easy_80adb303d57b2b4b,80adb303d57b2b4b,1423321423414132,4,easy,6,"[[1, 0, 0, 0], [3, 2, 0, 4], [2, 0, 4, 1], [4, 0, 3, 2]]","[[1, 4, 2, 3], [3, 2, 1, 4], [2, 3, 4, 1], [4, 1, 3, 2]]"
447,S4_hard_89dc867cc89ec9da,89dc867cc89ec9da,3241412314322314,4,hard,11,"[[3, 0, 0, 1], [0, 0, 0, 0], [1, 0, 3, 0], [0, 0, 0, 4]]","[[3, 2, 4, 1], [4, 1, 2, 3], [1, 4, 3, 2], [2, 3, 1, 4]]"
448,S4_medium_89dc867cc89ec9da,89dc867cc89ec9da,3241412314322314,4,medium,8,"[[3, 0, 0, 1], [0, 0, 0, 0], [1, 4, 3, 0], [2, 3, 0, 4]]","[[3, 2, 4, 1], [4, 1, 2, 3], [1, 4, 3, 2], [2, 3, 1, 4]]"
449,S4_easy_89dc867cc89ec9da,89dc867cc89ec9da,3241412314322314,4,easy,6,"[[3, 0, 0, 1], [0, 1, 0, 0], [1, 4, 3, 0], [2, 3, 1, 4]]","[[3, 2, 4, 1], [4, 1, 2, 3], [1, 4, 3, 2], [2, 3, 1, 4]]"
450,S4_hard_3cc087ef73b54208,3cc087ef73b54208,3421123421434312,4,hard,11,"[[3, 0, 0, 0], [0, 2, 0, 0], [0, 0, 0, 3], [0, 0, 1, 2]]","[[3, 4, 2, 1], [1, 2, 3, 4], [2, 1, 4, 3], [4, 3, 1, 2]]"
451,S4_medium_3cc087ef73b54208,3cc087ef73b54208,3421123421434312,4,medium,8,"[[3, 0, 2, 0], [0, 2, 3, 0], [0, 1, 0, 3], [0, 0, 1, 2]]","[[3, 4, 2, 1], [1, 2, 3, 4], [2, 1, 4, 3], [4, 3, 1, 2]]"
452,S4_easy_3cc087ef73b54208,3cc087ef73b54208,3421123421434312,4,easy,6,"[[3, 4, 2, 0], [0, 2, 3, 0], [0, 1, 4, 3], [0, 0, 1, 2]]","[[3, 4, 2, 1], [1, 2, 3, 4], [2, 1, 4, 3], [4, 3, 1, 2]]"
453,S4_hard_9553abb4e6994d67,9553abb4e6994d67,4231312413422413,4,hard,11,"[[0, 2, 3, 1], [0, 1, 0, 0], [0, 0, 4, 0], [0, 0, 0, 0]]","[[4, 2, 3, 1], [3, 1, 2, 4], [1, 3, 4, 2], [2, 4, 1, 3]]"
454,S4_medium_9553abb4e6994d67,9553abb4e6994d67,4231312413422413,4,medium,8,"[[0, 2, 3, 1], [0, 1, 0, 0], [0, 3, 4, 2], [2, 0, 0, 0]]","[[4, 2, 3, 1], [3, 1, 2, 4], [1, 3, 4, 2], [2, 4, 1, 3]]"
455,S4_easy_9553abb4e6994d67,9553abb4e6994d67,4231312413422413,4,easy,6,"[[0, 2, 3, 1], [0, 1, 0, 4], [0, 3, 4, 2], [2, 0, 0, 3]]","[[4, 2, 3, 1], [3, 1, 2, 4], [1, 3, 4, 2], [2, 4, 1, 3]]"
456,S4_hard_b6f7f181422d5d06,b6f7f181422d5d06,1432231441233241,4,hard,11,"[[1, 4, 3, 0], [0, 3, 0, 0], [0, 0, 0, 0], [0, 0, 0, 1]]","[[1, 4, 3, 2], [2, 3, 1, 4], [4, 1, 2, 3], [3, 2, 4, 1]]"
457,S4_medium_b6f7f181422d5d06,b6f7f181422d5d06,1432231441233241,4,medium,8,"[[1, 4, 3, 2], [0, 3, 1, 0], [0, 0, 0, 0], [3, 0, 0, 1]]","[[1, 4, 3, 2], [2, 3, 1, 4], [4, 1, 2, 3], [3, 2, 4, 1]]"
458,S4_easy_b6f7f181422d5d06,b6f7f181422d5d06,1432231441233241,4,easy,6,"[[1, 4, 3, 2], [0, 3, 1, 4], [0, 0, 0, 0], [3, 2, 0, 1]]","[[1, 4, 3, 2], [2, 3, 1, 4], [4, 1, 2, 3], [3, 2, 4, 1]]"
459,S4_hard_3c95201ef829c876,3c95201ef829c876,2314143241233241,4,hard,11,"[[0, 3, 0, 0], [0, 0, 0, 2], [4, 0, 0, 0], [3, 0, 0, 1]]","[[2, 3, 1, 4], [1, 4, 3, 2], [4, 1, 2, 3], [3, 2, 4, 1]]"
460,S4_medium_3c95201ef829c876,3c95201ef829c876,2314143241233241,4,medium,8,"[[0, 3, 0, 4], [1, 0, 0, 2], [4, 1, 0, 0], [3, 0, 0, 1]]","[[2, 3, 1, 4], [1, 4, 3, 2], [4, 1, 2, 3], [3, 2, 4, 1]]"
461,S4_easy_3c95201ef829c876,3c95201ef829c876,2314143241233241,4,easy,6,"[[0, 3, 0, 4], [1, 4, 0, 2], [4, 1, 0, 0], [3, 0, 4, 1]]","[[2, 3, 1, 4], [1, 4, 3, 2], [4, 1, 2, 3], [3, 2, 4, 1]]"
462,S4_hard_89778982d808e3ad,89778982d808e3ad,4321214314323214,4,hard,11,"[[0, 0, 2, 0], [0, 0, 0, 3], [0, 0, 3, 0], [0, 2, 1, 0]]","[[4, 3, 2, 1], [2, 1, 4, 3], [1, 4, 3, 2], [3, 2, 1, 4]]"
463,S4_medium_89778982d808e3ad,89778982d808e3ad,4321214314323214,4,medium,8,"[[0, 0, 2, 1], [0, 1, 0, 3], [0, 4, 3, 0], [0, 2, 1, 0]]","[[4, 3, 2, 1], [2, 1, 4, 3], [1, 4, 3, 2], [3, 2, 1, 4]]"
464,S4_easy_89778982d808e3ad,89778982d808e3ad,4321214314323214,4,easy,6,"[[0, 3, 2, 1], [0, 1, 4, 3], [0, 4, 3, 0], [0, 2, 1, 0]]","[[4, 3, 2, 1], [2, 1, 4, 3], [1, 4, 3, 2], [3, 2, 1, 4]]"
